state_name,state_name_slug,state_code,state_code_slug,class,bioguide,thomas,opensecrets,votesmart,fec,maplight,wikidata,google_entity_id,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,religion,openly_lgbtq,date_of_birth,entered_office,term_end,biography,phone,fax,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
"Oklahoma","oklahoma","OK","ok","II","I000024","583","N00005582","27027",,,,,"senator","republican","James Inhofe","james-inhofe","James","M.","Inhofe",,"Jim","JIM IN-hawf","male","white-american","southern-baptist","no","1934-11-17","1994-11-17","2027-01-03","James Inhofe, a Senator and a Representative from Oklahoma; born in Des Moines, Iowa, November 17, 1934; attended public schools in Tulsa, Okla.; B.A., University of Tulsa 1973; served in the U.S. Army 1957-1958; president, Quaker Life Insurance Company; member, Oklahoma State house of representatives 1967-1969; State Senate 1969-1977; unsuccessful candidate for Governor of Oklahoma 1974, and for the U. S. House of Representatives 1976; mayor of Tulsa 1978-1984; elected as a Republican to the One Hundredth and to the three succeeding Congresses and served from January 3, 1987, to November 15, 1994, when he resigned, having been elected to the United States Senate in the November 8, 1994, special election to the unexpired portion of the term ending January 3, 1997, left vacant by the resignation of David L. Boren; took the oath of office on November 17, 1994; elected to a full term in 1996; reelected in 2002, 2008, and again 2014 for the term ending January 3, 2021; chair, Committee on Environment and Public Works (One Hundred Eighth, One Hundred Ninth, and One Hundred Fourteenth Congresses).","202-224-4721","202-228-0380","38.892542","-77.007415","205 Russell Senate Office Building, Washington, DC 20510",,,"205 Russell Senate Office Building",,,"Washington","DC","20510","Building","http://www.inhofe.senate.gov","https://www.inhofe.senate.gov/contact","https://facebook.com/jiminhofe","jiminhofe","https://twitter.com/jiminhofe","https://cdn.civil.services/us-senate/headshots/512x512/james-inhofe.jpg"
"Oklahoma","oklahoma","OK","ok","III","L000575","2050","N00031129","124938",,,,,"senator","republican","James Lankford","james-lankford","James",,"Lankford",,,"JAYMZ LAYNK-ferd","male","white-american","presbyterian","no","1968-03-04","2015-01-03","2023-01-03","James Lankford, a Senator and a Representative from Oklahoma; born in Dallas, Dallas County, Tex., March 4, 1968; B.S., University of Texas, Austin, Tex., 1990; M.Div., Southwestern Theological Baptist Seminary, Ft. Worth, Tex., 1994; youth camp director, 1996-2009; elected as a Republican to the One Hundred Twelfth and to the succeeding Congress (January 3, 2011-January 3, 2015); was not a candidate for reelection to the House of Representatives but was elected as a Republican to the U.S. Senate in the November 4, 2014, special election to the unexpired portion of the term ending January 3, 2017, left vacant by the resignation of Thomas Coburn; took the oath of office on January 3, 2015.","202-224-5754","202-228-1015","38.892839","-77.004356","316 Hart Senate Office Building, Washington, DC 20510",,,"316 Hart Senate Office Building",,,"Washington","DC","20510","Building","http://www.lankford.senate.gov","https://www.lankford.senate.gov/contact/email","https://facebook.com/SenatorLankford","SenatorLankford","https://twitter.com/SenatorLankford","https://cdn.civil.services/us-senate/headshots/512x512/james-lankford.jpg"
"Oregon","oregon","OR","or","II","M001176","1900","N00029303","23644",,,,,"senator","democrat","Jeff Merkley","jeff-merkley","Jeff",,"Merkley",,,"JEFF MER-klee","male","white-american","lutheran","no","1956-10-24","2009-01-03","2027-01-03","Jeff Merkley, a Senator from Oregon; born in Myrtle Creek, Ore., October 24, 1956; B.A., Stanford University, 1979; M.P.A., Princeton University, 1982; government analyst; nonprofit executive; Oregon State Representative, 1999-2008; speaker of the Oregon State House of Representative, 2007-2008; elected as a Democrat to the United States Senate in 2008; reelected in 2014 for the term ending January 3, 2021.","202-224-3753","202-228-3997","38.892839","-77.004356","313 Hart Senate Office Building, Washington, DC 20510",,,"313 Hart Senate Office Building",,,"Washington","DC","20510","Building","http://www.merkley.senate.gov","https://www.merkley.senate.gov/contact/","https://facebook.com/jeffmerkley","SenJeffMerkley","https://twitter.com/SenJeffMerkley","https://cdn.civil.services/us-senate/headshots/512x512/jeff-merkley.jpg"
"Oregon","oregon","OR","or","III","W000779","1247","N00007724","27036",,,,,"senator","democrat","Ron Wyden","ron-wyden","Ron",,"Wyden",,,"RAHN WAHY-dn","male","white-american","jewish","no","1949-05-03","1996-02-06","2023-01-03","Ron Wyden, a Senator and a Representative from Oregon; born in Wichita, Sedgwick County, Kans., May 3, 1949; attended the public schools of Palo Alto, Calif.; A.B., Stanford University 1971; J.D., University of Oregon Law School in Eugene 1974; director, Oregon Legal Services for the Elderly 1977-1979; public member, Oregon State Board of Examiners of Nursing Home Administrators 1977-1979; elected as a Democrat to the Ninety-seventh and to the seven succeeding Congresses, and served from January 3, 1981, to February 5, 1996, when he resigned, having been elected to the Senate; elected to the Senate in a special election on January 30, 1996, to fill the unexpired portion of the term ending January 3, 1999, left vacant by the resignation of Robert W. Packwood, and began service on February 5, 1996; reelected in 1998, 2004 and again in 2010 for the term ending January 3, 2017; chair, Committee on Energy and Natural Resources (One Hundred Thirteenth Congress [January 3, 2013-February 12, 2014]), Committee on Finance (One Hundred Thirteenth Congress [February 12, 2014-January 3, 2015]).","202-224-5244","202-228-2717","38.892947","-77.075686","221 Dirksen Senate Office Building, Washington, DC 20510",,,"221 Dirksen Senate Office Building",,,"Washington","DC","20510","Building","http://www.wyden.senate.gov","https://www.wyden.senate.gov/contact/","https://facebook.com/wyden","RonWyden","https://twitter.com/RonWyden","https://cdn.civil.services/us-senate/headshots/512x512/ron-wyden.jpg"
"Pennsylvania","pennsylvania","PA","pa","III","T000461","2085","N00001489","24096",,,,,"senator","republican","Patrick Toomey","patrick-toomey","Patrick","J.","Toomey",,"Pat","PATT TOO-mee","male","white-american","roman-catholic","no","1961-11-17","2011-01-03","2023-01-03","Patrick Toomey, a Senator and a Representative from Pennsylvania; born in Providence, Providence County, R.I., November 17, 1961; graduated from LaSalle Academy, Providence, R.I.; graduated Harvard University, Cambridge, Mass., B.A., 1984; elected to Allentown, Pa., Government Study Commission 1994; elected as a Republican to the One Hundred Sixth and to the two succeeding Congresses (January 3, 1999-January 3, 2005); was not a candidate for reelection in 2004, but was an unsuccessful candidate for nomination to the United States Senate; elected as a Republican to the United States Senate in 2010 for the term ending January 3, 2017.","202-224-4254","202-228-0284","38.892542","-77.007415","248 Russell Senate Office Building, Washington, DC 20510",,,"248 Russell Senate Office Building",,,"Washington","DC","20510","Building","http://www.toomey.senate.gov","https://www.toomey.senate.gov/?p=contact","https://facebook.com/senatortoomey","SenToomey","https://twitter.com/SenToomey","https://cdn.civil.services/us-senate/headshots/512x512/patrick-toomey.jpg"
"Pennsylvania","pennsylvania","PA","pa","I","C001070","1828","N00027503","2541",,,,,"senator","democrat","Robert Casey","robert-casey","Robert","P.","Casey","Jr.","Bob","BAHB KAY-see","male","white-american","roman-catholic","no","1960-04-13","2007-01-03","2019-01-03","Robert Casey, a Senator from Pennsylvania; born in Scranton, Penn., April 13, 1960; graduated College of the Holy Cross 1982; J.D., Catholic University of America 1988; practiced law in Scranton; Pennsylvania auditor general 1997-2005; unsuccessful candidate for Governor 2002; Pennsylvania State Treasurer 2005-2006; elected as a Democrat to the United States Senate in 2006 for the term commencing January 3, 2007; reelected in 2012 for the term ending January 3, 2019; chair, Joint Economic Committee (One Hundred Twelfth Congress); vice chair, Joint Economic Committee (One Hundred Thirteenth Congress).","202-224-6324","202-228-0604","38.892542","-77.007415","393 Russell Senate Office Building, Washington, DC 20510",,,"393 Russell Senate Office Building",,,"Washington","DC","20510","Building","http://www.casey.senate.gov","https://www.casey.senate.gov/contact/","https://facebook.com/SenatorBobCasey","SenBobCasey","https://twitter.com/SenBobCasey","https://cdn.civil.services/us-senate/headshots/512x512/robert-casey.jpg"
"Rhode Island","rhode-island","RI","ri","II","R000122","949","N00000362","27060",,,,,"senator","democrat","Jack Reed","jack-reed","Jack",,"Reed",,,"JACK REED","male","white-american","roman-catholic","no","1949-11-12","1997-01-03","2027-01-03","Jack Reed, a Senator and a Representative from Rhode Island; born in Providence, R.I., November 12, 1949; attended St. Matthew's Elementary School, Cranston, R.I.; graduated, LaSalle Academy, Providence, R.I., 1967; B.S., United States Military Academy, West Point 1971; M.P.P., Kennedy School of Government, Harvard University 1973; J.D., Harvard Law School 1982; served in the U.S. Army 1971-1979 and Army Reserve 1979-1991; associate professor, Department of Social Sciences, U.S. Military Academy 1977-1979; admitted to the Washington, D.C. bar 1983; lawyer; member, Rhode Island State Senate 1985-1990; elected as a Democrat to the One Hundred Second and to the two succeeding Congresses (January 3, 1991-January 2, 1997); was not a candidate for reelection to the House of Representatives in 1996, but was elected to the United States Senate in 1996; reelected in 2002, 2008, and again in 2014 for the term ending January 3, 2021.","202-224-4642","202-224-4680","38.892839","-77.004356","728 Hart Senate Office Building, Washington, DC 20510",,,"728 Hart Senate Office Building",,,"Washington","DC","20510","Building","http://www.reed.senate.gov","https://www.reed.senate.gov/contact/","https://facebook.com/SenJackReed","SenJackReed","https://twitter.com/SenJackReed","https://cdn.civil.services/us-senate/headshots/512x512/jack-reed.jpg"
"Rhode Island","rhode-island","RI","ri","I","W000802","1823","N00027533","2572",,,,,"senator","democrat","Sheldon Whitehouse","sheldon-whitehouse","Sheldon",,"Whitehouse",,,"SHELL-duhn WHITE-house","male","white-american","episcopalian","no","1955-10-20","2007-01-03","2019-01-03","Sheldon Whitehouse, a Senator from Rhode Island; born in Manhattan, N.Y., October 20, 1955; graduated Yale University 1978; J.D., University of Virginia 1982; director, Rhode Island Department of Business Regulation 1992-1994; United States attorney 1994-1998; Rhode Island State attorney general 1999-2003; unsuccessful candidate for Governor 2002; elected as a Democrat to the United States Senate in 2006 for the term commencing January 3, 2007; reelected in 2012 for the term ending January 3, 2019.","202-224-2921","202-228-6362","38.892839","-77.004356","530 Hart Senate Office Building, Washington, DC 20510",,,"530 Hart Senate Office Building",,,"Washington","DC","20510","Building","http://www.whitehouse.senate.gov","https://www.whitehouse.senate.gov/contact/email-sheldon","https://facebook.com/SenatorWhitehouse","SenWhitehouse","https://twitter.com/SenWhitehouse","https://cdn.civil.services/us-senate/headshots/512x512/sheldon-whitehouse.jpg"
"South Carolina","south-carolina","SC","sc","II","G000359","452","N00009975","21992",,,,,"senator","republican","Lindsey Graham","lindsey-graham","Lindsey",,"Graham",,,"LIN-zee GRAM","male","white-american","southern-baptist","no","1955-07-09","2003-01-03","2027-01-03","Lindsey Graham, a Senator and a Representative from South Carolina; born in Central, Pickens County, S.C., July 9, 1955; graduated from Daniel High School, Central, S.C. 1973; B.A., University of South Carolina, Columbia 1977; J.D., University of South Carolina School of Law 1981; United States Air Force 1982-1988; South Carolina Air National Guard 1989-1995; United States Air Force Reserves 1995-present; lawyer, private practice; assistant county attorney, Oconee County, S.C. 1988-1992; city attorney for Central, S.C. 1990-1994; Member of the South Carolina state house of representatives 1992-1994; elected as a Republican to the House of Representatives for the One Hundred Fourth and to the three succeeding Congresses (January 3, 1995-January 3, 2003); one of the managers appointed by the House of Representatives in 1998 to conduct the impeachment proceedings against President William Clinton; was not a candidate for reelection in 2002, but was elected as a Republican to the U.S. Senate in 2002; reelected in 2008, and again in 2014 for the term ending January 3, 2021.","202-224-5972","202-224-3808","38.892542","-77.007415","290 Russell Senate Office Building, Washington, DC 20510",,,"290 Russell Senate Office Building",,,"Washington","DC","20510","Building","http://www.lgraham.senate.gov","https://www.lgraham.senate.gov/public/index.cfm/e-mail-senator-gr...","https://facebook.com/USSenatorLindseyGraham","LindseyGrahamSC","https://twitter.com/LindseyGrahamSC","https://cdn.civil.services/us-senate/headshots/512x512/lindsey-graham.jpg"
"South Carolina","south-carolina","SC","sc","III","S001184","2056","N00031782","11940",,,,,"senator","republican","Tim Scott","tim-scott","Tim",,"Scott",,,"TIMM SKAHT","male","african-american","evangelical","no","1965-09-19","2013-01-02","2023-01-03","Tim Scott, a Senator and a Representative from South Carolina; born in North Charleston, Charleston County, S.C., September 19, 1965; attended Presbyterian College, Clinton, S.C., 1983-1984; B.S., Charleston Southern University, Charleston, S.C., 1988; entrepreneur; Charleston County, S.C. council, 1995-2008; unsuccessful candidate for the South Carolina state senate in 1996; Member of the South Carolina house of representatives, 2009-2010; elected as a Republican to the One Hundred Twelfth Congress, and served from January 3, 2011, to January 2, 2013, when he resigned to become a U.S. Senator; appointed January 2, 2013, to fill the vacancy caused by the resignation of James DeMint; appointment took effect upon his resignation from the House of Representatives on January 2, 2013; took the oath of office on January 3, 2013; elected in 2014 in a special election for the term ending January 3, 2017.","202-224-6121","202-228-5143","38.892839","-77.004356","520 Hart Senate Office Building, Washington, DC 20510",,,"520 Hart Senate Office Building",,,"Washington","DC","20510","Building","http://www.scott.senate.gov","https://www.scott.senate.gov/contact/email-me","https://facebook.com/SenatorTimScott","SenatorTimScott","https://twitter.com/SenatorTimScott","https://cdn.civil.services/us-senate/headshots/512x512/tim-scott.jpg"
"South Dakota","south-dakota","SD","sd","III","T000250","1534","N00004572","398",,,,,"senate-majority-whip","republican","John Thune","john-thune","John",,"Thune",,,"JAHN THOON","male","white-american","evangelical","no","1961-01-07","2005-01-03","2023-01-03","John Thune, a Senator and a Representative from South Dakota; born in Pierre, Hughes County, S. Dak., January 7, 1961; graduated from Jones County High School, S. Dak., 1979; B.S., Biola University, La Mirada, Calif., 1983; M.B.A., University of South Dakota, Vermillion, S. Dak., 1984; executive director, South Dakota state municipal league; board of directors, National League of Cities; staff, United States Senator James Abdnor of South Dakota 1985-1986; South Dakota state Republican party executive director 1989-1991; director, South Dakota state railroad division 1991-1993; director, South Dakota state municipal league 1993-1996; elected as a Republican to the One Hundred Fifth and to the two succeeding Congresses (January 3, 1997-January 3, 2003); was not a candidate for reelection to the One Hundred Eighth Congress in 2002, but was an unsuccessful candidate for the United States Senate; elected as a Republican to the U.S. Senate in 2004; reelected in 2010 for the term ending January 3, 2017; vice-chair, Republican Conference (2009); chair, Republican Policy Committee (2009-2012); chair, Republican Conference (2012-); chair, Committee on Commerce, Science, and Transportation (One Hundred Fourteenth Congress).","202-224-2321","202-228-5429","38.892947","-77.075686","511 Dirksen Senate Office Building, Washington, DC 20510",,,"511 Dirksen Senate Office Building",,,"Washington","DC","20510","Building","http://www.thune.senate.gov","https://www.thune.senate.gov/public/index.cfm/contact","https://facebook.com/johnthune","SenJohnThune","https://twitter.com/SenJohnThune","https://cdn.civil.services/us-senate/headshots/512x512/john-thune.jpg"
"South Dakota","south-dakota","SD","sd","II","R000605","2288","N00035187","7455",,,,,"senator","republican","Mike Rounds","mike-rounds","Mike",,"Rounds",,,"MIKE ROWNDZ","male","white-american","roman-catholic","no","1954-10-24","2015-01-03","2027-01-03","Mike Rounds, a Senator from South Dakota; born in Huron, Beadle County, S. Dak., October 24, 1954; B.S., South Dakota State University, 1977; insurance and real estate executive; member of the South Dakota state Senate 1991-2000, serving as majority leader 1995-2000; governor of South Dakota 2003-2011; elected as a Republican to the United States Senate in 2014 for the term ending January 3, 2021.","202-224-5842",,"38.892839","-77.004356","502 Hart Senate Office Building, Washington, DC 20510",,,"502 Hart Senate Office Building",,,"Washington","DC","20510","Building","http://www.rounds.senate.gov","https://www.rounds.senate.gov/contact/email-mike","https://facebook.com/SenatorMikeRounds","SenatorRounds","https://twitter.com/SenatorRounds","https://cdn.civil.services/us-senate/headshots/512x512/mike-rounds.jpg"
"Tennessee","tennessee","TN","tn","I","B001243",,"N00003105","25186","S8TN00337",,"Q458971",,"senator","republican","Marsha Blackburn","marsha-blackburn","Marsha",,"Blackburn",,,"MARR-shuh BLAK-bern","female","white-american","unspecified","no","1952-06-06","2019-01-03","2025-01-03","Marsha Blackburn is a Republican member of the U.S. Senate from Tennessee. Blackburn was elected to the office on November 6, 2018. Blackburn is a member of the U.S. House of Representatives from the state of Tennessee, representing the 7th Congressional District. Blackburn was first elected in 2002.","202-224-3344",,"38.892947","-77.075686","B40B Dirksen Senate Office Building Washington DC 20510",,,"B40B Dirksen Senate Office Building Washington DC 20510",,,"Washington","DC","20510","Building","https://www.blackburn.senate.gov/","https://www.blackburn.senate.gov/","https://facebook.com/marshablackburn","MarshaBlackburn","https://twitter.com/MarshaBlackburn","https://cdn.civil.services/us-senate/headshots/512x512/marsha-blackburn.jpg"
"Tennessee","tennessee","TN","tn","II","H000601",,,"128466","S0TN00169",,,,"senator","republican","Bill Hagerty","bill-hagerty","Bill","Francis","Hagerty","IV",,"bille ha-ger-ty","male","white-american","unspecified","no","1959-08-14","2021-01-03","2027-01-03","Bill is a life-long businessman. He started his business career with the Boston Consulting Group, where his work took him to five continents, including three years based in Tokyo, Japan. He later became a venture capital and private equity investor where he invested in and served as an executive and board member of a wide range of companies.","202-224-4944",,"38.892947","-77.075686","B11 Russell Senate Office Building Washington DC 20510",,,"B11 Russell Senate Office Building Washington DC 20510",,,"Washington","DC","20510","Building","https://www.hagerty.senate.gov/","https://www.hagerty.senate.gov/",,,,"https://cdn.civil.services/us-senate/headshots/512x512/bill-hagerty.jpg"
"Texas","texas","TX","tx","II","C001056","1692","N00024852","15375",,,,,"senator","republican","John Cornyn","john-cornyn","John",,"Cornyn",,,"JAHN KOR-nuhn","male","white-american","church-of-christ","no","1952-02-02","2002-12-01","2027-01-03","John Cornyn, a Senator from Texas; born in Houston, Texas, on February 2, 1952; B.A., Trinity University 1973; J.D., St. Mary's School of Law 1977; LLM, University of Virginia 1995; attorney; Bexar County district court judge 1984-1990; Texas Supreme Court 1990-1997; Texas state attorney general 1999-2002; elected as a Republican to the U.S. Senate in 2002; subsequently appointed to the remainder of the term left vacant by the resignation of William Philip Gramm, and took the oath of office on December 2, 2002; reelected in 2008, and again in 2014 for the term ending January 3, 2021; Republican Conference vice-chair (2007-2009); chair, National Republican Senatorial Committee (2009-2012); Republican party whip (2013-).","202-224-2934","713- 572-3777","38.892839","-77.004356","517 Hart Senate Office Building, Washington, DC 20510",,,"517 Hart Senate Office Building",,,"Washington","DC","20510","Building","http://www.cornyn.senate.gov","https://www.cornyn.senate.gov/contact","https://facebook.com/Sen.JohnCornyn","JohnCornyn","https://twitter.com/JohnCornyn","https://cdn.civil.services/us-senate/headshots/512x512/john-cornyn.jpg"
"Texas","texas","TX","tx","I","C001098","2175","N00033085","135705",,,,,"senator","republican","Ted Cruz","ted-cruz","Ted",,"Cruz",,,"TED KROOZ","male","hispanic-american","southern-baptist","no","1970-12-22","2013-01-03","2019-01-03","Ted Cruz, a Senator from Texas; born in Calgary, Alberta, Canada, December 22, 1970; graduated Princeton University, B.A., 1992; graduated Harvard University, J.D., 1995; law clerk to Chief Justice of the United States William Rehnquist; associate deputy attorney general, U.S. Department of Justice; Director of the Office of Policy Planning, Federal Trade Commission; solicitor general of Texas 2003-2008; lawyer; elected as a Republican to the United States Senate in 2012 for the term ending January 3, 2019.","202-224-5922",,"38.892542","-77.007415","404 Russell Senate Office Building, Washington, DC 20510",,,"404 Russell Senate Office Building",,,"Washington","DC","20510","Building","http://www.cruz.senate.gov","https://www.cruz.senate.gov/?p=email_senator","https://facebook.com/SenatorTedCruz","SenTedCruz","https://twitter.com/SenTedCruz","https://cdn.civil.services/us-senate/headshots/512x512/ted-cruz.jpg"
"Utah","utah","UT","ut","III","L000577","2080","N00031696","66395",,,,,"senator","republican","Mike Lee","mike-lee","Mike",,"Lee",,,"MIKE LEE","male","white-american","mormon","no","1971-06-04","2011-01-03","2023-01-03","Mike Lee, a Senator from Utah; born in Mesa, Ariz., June 4, 1971; graduated Brigham Young University, B.A., 1994; graduated Brigham Young University, J.D., 1997; law clerk to 3rd Circuit Court of Appeals Justice Samuel Alito 1998; lawyer; assistant U.S. attorney 2002-2005; counsel to Utah Governor John Huntsman 2005-2006; law clerk to United States Supreme Court Justice Samuel Alito 2006-2007; lawyer; elected as a Republican to the United States Senate in 2010 for the term ending January 3, 2017.","202-224-5444",,"38.892542","-77.007415","361A Russell Senate Office Building, Washington, DC 20510",,,"361A Russell Senate Office Building",,,"Washington","DC","20510","Building","http://www.lee.senate.gov","https://www.lee.senate.gov/public/index.cfm/contact","https://facebook.com/senatormikelee","SenMikeLee","https://twitter.com/SenMikeLee","https://cdn.civil.services/us-senate/headshots/512x512/mike-lee.jpg"
"Utah","utah","UT","ut","I","R000615",,"N00000286","21942","S4MA00143",,"Q4496",,"senator","republican","Mitt Romney","mitt-romney","Mitt",,"Romney",,,"MIT RAWM-nee","male","white-american","mormon","no","1947-03-12","2019-01-03","2025-01-03","Mitt Romney is a Republican member of the U.S. Senate from Utah. Romney was elected to the office on November 6, 2018. Romney was the 2012 Republican nominee for President of the United States. He served as Governor of Massachusetts from January 2, 2003 to January 4, 2007.","202-224-5251",,"38.892542","-77.007415","B33 Russell Senate Office Building Washington DC 20510",,,"B33 Russell Senate Office Building Washington DC 20510",,,"Washington","DC","20510","Building","https://www.romney.senate.gov/","https://www.romney.senate.gov/","https://facebook.com/senatorromney","SenatorRomney","https://twitter.com/SenatorRomney","https://cdn.civil.services/us-senate/headshots/512x512/mitt-romney.jpg"
"Virginia","virginia","VA","va","II","W000805","1897","N00002097","535",,,,,"senator","democrat","Mark Warner","mark-warner","Mark",,"Warner",,,"MARK WAR-ner","male","white-american","presbyterian","no","1954-12-15","2009-01-03","2027-01-03","Mark Warner, a Senator from Virginia; born in Indianapolis, Ind., December 15, 1954; B.A., George Washington University, 1977; J.D., Harvard Law School, 1980; worked on the staff of Senator Christopher Dodd; engaged in the high-technology business; co-founded the company that became Nextel; Virginia Democratic Party Chairman, 1993-1995; unsuccessful candidate for election to the United States Senate in 1996; Governor of Virginia, 2002-2006; chairman of the National Governors Association 2004-2005; elected as a Democrat to the United States Senate in 2008; reelected in 2014 for the term ending January 3, 2021.","202-224-2023",,"38.892542","-77.007415","475 Russell Senate Office Building, Washington, DC 20510",,,"475 Russell Senate Office Building",,,"Washington","DC","20510","Building","http://www.warner.senate.gov","https://www.warner.senate.gov/public/index.cfm?p=Contact","https://facebook.com/MarkRWarner","MarkWarner","https://twitter.com/MarkWarner","https://cdn.civil.services/us-senate/headshots/512x512/mark-warner.jpg"
"Virginia","virginia","VA","va","I","K000384","2176","N00033177","50772",,,,,"senator","democrat","Tim Kaine","tim-kaine","Tim",,"Kaine",,,"TIM KANE","male","white-american","roman-catholic","no","1958-02-26","2013-01-03","2019-01-03","Timothy Kaine, a Senator from Virginia; born in St. Paul, Minn., February 26, 1958; graduated University of Missouri, B.A., 1979; graduated Harvard University, J.D., 1983; lawyer; Richmond City Council 1994-1998; mayor of Richmond, Va., 1998-2001; lieutenant governor of Virginia 2002-2006; governor of Virginia 2006-2010; chairman of the Democratic National Committee 2009-2011; elected as a Democrat to the United States Senate in 2012 for the term ending January 3, 2019.","202-224-4024","202-228-6363","38.892542","-77.007415","231 Russell Senate Office Building, Washington, DC 20510",,,"231 Russell Senate Office Building",,,"Washington","DC","20510","Building","http://www.kaine.senate.gov","https://www.kaine.senate.gov/contact","https://facebook.com/SenatorKaine","timkaine","https://twitter.com/timkaine","https://cdn.civil.services/us-senate/headshots/512x512/tim-kaine.jpg"
"Vermont","vermont","VT","vt","I","S000033","1010","N00000528","27110",,,,,"senator","independent","Bernard Sanders","bernard-sanders","Bernard",,"Sanders",,"Bernie","BER-nee SAN-durz","male","white-american","jewish","no","1941-09-08","2007-01-03","2019-01-03","Bernard Sanders, a Senator and a Representative from Vermont; born in Brooklyn, Kings County, N.Y., September 8, 1941; graduated from Madison High School, Brooklyn, N.Y.; B.S., University of Chicago, Chicago, Ill., 1964; Faculty, Harvard University, Cambridge, Mass., 1989; faculty, Hamilton College, Clinton, N.Y., 1990; carpenter; journalist; unsuccessful independent candidate for election to the United States Senate in 1972 and 1974; unsuccessful independent candidate for election for governor of Vermont in 1972, 1976 and 1986; mayor of Burlington, Vt., 1981-1989; unsuccessful independent candidate to the One Hundred First Congress in 1988; elected as an Independent to the One Hundred Second and to the seven succeeding Congresses (January 3, 1991-January 3, 2007); was not a candidate for reelection to the House of Representatives but was elected as an Independent to the United States Senate in 2006 for the term commencing January 3, 2007; reelected in 2012 for the term ending January 3, 2019; chair, Committee on Veterans Affairs (One Hundred Thirteenth Congress).","202-224-5141","202-228-0776","38.892542","-77.007415","332 Dirksen Senate Office Building, Washington, DC 20510",,,"332 Dirksen Senate Office Building",,,"Washington","DC","20510","Building","http://www.sanders.senate.gov","https://www.sanders.senate.gov/contact/","https://facebook.com/senatorsanders","SenSanders","https://twitter.com/SenSanders","https://cdn.civil.services/us-senate/headshots/512x512/bernard-sanders.jpg"
"Vermont","vermont","VT","vt","III","L000174","1383","N00009918","53353",,,,,"senator","democrat","Patrick Leahy","patrick-leahy","Patrick","J.","Leahy",,,"PAT-truck LAY-hee","male","white-american","roman-catholic","no","1940-03-31","1975-01-03","2023-01-03","Patrick Leahy, a Senator from Vermont; born in Montpelier, Washington County, Vt., March 31, 1940; graduated, St. Michael's College, Winooski, Vt., 1961; received J.D. degree from Georgetown University 1964; admitted to the Vermont bar in 1964 and commenced practice in Burlington; State's attorney, Chittenden County, Vt., 1966-1974; elected as a Democrat to the United States Senate in 1974; reelected in 1980, 1986, 1992,1998, 2004 and again in 2010 for the term ending January 3, 2017; President pro tempore (December 17, 2012-January 3, 2015); chair, Committee on Agriculture, Nutrition and Forestry (One Hundredth through One Hundred Third Congresses), Committee on the Judiciary (One Hundred Seventh Congress [January 3-20, 2001; June 6, 2001-January 3, 2003], One Hundred Tenth to One Hundred Thirteenth Congresses).","202-224-4242",,"38.892542","-77.007415","437 Russell Senate Office Building, Washington, DC 20510",,,"437 Russell Senate Office Building",,,"Washington","DC","20510","Building","http://www.leahy.senate.gov","https://www.leahy.senate.gov/contact/","https://facebook.com/SenatorPatrickLeahy","SenatorLeahy","https://twitter.com/SenatorLeahy","https://cdn.civil.services/us-senate/headshots/512x512/patrick-leahy.jpg"
"Washington","washington","WA","wa","I","C000127","172","N00007836","27122",,,,,"senator","democrat","Maria Cantwell","maria-cantwell","Maria",,"Cantwell",,,"muh-REE-uh KANT-well","female","white-american","roman-catholic","no","1958-10-13","2001-01-03","2019-01-03","Maria Cantwell, a Senator and a Representative from Washington; born in Indianapolis, Ind., October 13, 1958; attended public schools in Indianapolis; B.A., Miami University of Ohio 1980; pursued an academic course at the Miami University European Center, Luxembourg; public relations consultant; Washington State Representative 1987-1993; elected as a Democrat to the 103rd Congress (January 3, 1993-January 3, 1995); unsuccessful candidate for reelection to the 104th Congress; elected as a Democrat to the U.S. Senate on November 7, 2000, for the term commencing January 3, 2001; reelected in 2006 and again in 2012 for the term ending January 3, 2019; chair, Committee on Indian Affairs (One Hundred Thirteenth Congress [January 3, 2013-February 12, 2014]), Committee on Small Business and Entrepreneurship (One Hundred Thirteenth Congress [February 12, 2014-January 3, 2015]).","202-224-3441","202-228-0514","38.892839","-77.004356","511 Hart Senate Office Building, Washington, DC 20510",,,"511 Hart Senate Office Building",,,"Washington","DC","20510","Building","http://www.cantwell.senate.gov","https://www.cantwell.senate.gov/public/index.cfm/email-maria","https://facebook.com/senatorcantwell","SenatorCantwell","https://twitter.com/SenatorCantwell","https://cdn.civil.services/us-senate/headshots/512x512/maria-cantwell.jpg"
