state_name,state_name_slug,state_code,state_code_slug,district,at_large,vacant,bioguide,thomas,opensecrets,votesmart,fec,maplight,wikidata,google_entity_id,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,religion,openly_lgbtq,date_of_birth,entered_office,term_end,biography,phone,fax,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
"Oregon","oregon","OR","or","2","false","false","B000668",,,,"H0OR02127",,,,"representative","republican","Cliff Bentz","cliff-bentz","Cliff","Stewart","Bentz",,,"cle-eff bentz","male","white-american","catholic","no","1952-01-12","2021-01-03","2023-01-03","Bentz received a bachelor's degree in history from Eastern Oregon College in 1974 and a degree from Lewis and Clarke Law School in 1977. After finishing law school, he joined the firm of Yturri, O'Kief, Rose, and Burnham, where, as of the 2020 election cycle, he continued to work part-time as a senior partner.","202-225-6730",,"38.8863235","-77.011373","1239 Longworth House Office Building Washington DC 20515-3702","1239",,"Longworth",,,"House Office Building Washington","DC","20515",,"https://bentz.house.gov","https://bentz.house.gov/contact","https://facebook.com/RepBentz","RepBentz","https://twitter.com/RepBentz","https://cdn.civil.services/us-house/headshots/512x512/cliff-bentz.jpg"
"Oregon","oregon","OR","or","3","false","false","B000574","99","N00007727","367","H6OR03064","152","Q748066","kg:/m/033tw8","representative","democrat","Earl Blumenauer","earl-blumenauer","Earl",,"Blumenauer",,,"EARL BLOO-meh-now-er","male","white-american","protestant","no","1948-08-16","1996-05-21","2023-01-03","Earl Blumenauer, a Representative from Oregon; born in Portland, Multnomah County, Oreg., August 16, 1948; graduated from Centennial High School, Portland, Oreg., 1966; B.A., Lewis and Clark College, Portland, Oreg., 1970; J.D., Lewis and Clark Law School, Portland, Oreg., 1976; assistant to the president of Portland State University, Portland, Oreg., 1970-1977; member of the Oregon state house of representatives, 1973-1978; member of the board of directors, Portland Community College, 1975-1981; Multnomah County, Oreg., commissioner, 1978-1985; Portland, Oreg., city commissioner, 1986-1996; served on the Governor's commission on higher education, 1990-1991; elected as a Democrat, by special election, to the One Hundred Fourth Congress to fill the vacancy caused by the resignation of United States Representative Ronald Lee Wyden, and reelected to the eleven succeeding Congresses (May 21, 1996-present).","202-225-4811","202-225-8941","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://blumenauerforms.house.gov","https://blumenauerforms.house.gov/forms/writeyourrep","https://facebook.com/blumenauer","repblumenauer","https://twitter.com/repblumenauer","https://cdn.civil.services/us-house/headshots/512x512/earl-blumenauer.jpg"
"Oregon","oregon","OR","or","4","false","false","D000191","279","N00007781","27037","H6OR04047","213","Q1758507","kg:/m/033ttx","representative","democrat","Peter DeFazio","peter-defazio","Peter",,"DeFazio",,,"PEE-ter duh-FAH-zee-oh","male","white-american","roman-catholic","no","1947-05-27","1987-01-06","2023-01-03","Peter DeFazio, a Representative from Oregon; born in Needham, Norfolk County, Mass., May 27, 1947; B.A., Tufts University, Medford, Mass., 1969; M.A., University of Oregon, Eugene, Oreg., 1977; United States Air Force Reserve, 1967-1971; staff, United States Representative James Howard Weaver of Oregon, 1977-1982; member of the Lane County, Oreg., board of commissioners, 1983-1986, chair, 1985-1986; unsuccessful candidate for nomination to the United States Senate in a special primary election in 1995; elected as a Democrat to the One Hundredth and to the fifteen succeeding Congresses (January 3, 1987-present).","202-225-6416","541-269-5760","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://defazio.house.gov","https://defazio.house.gov/contact/email-peter","https://facebook.com/RepPeterDeFazio","RepPeterDeFazio","https://twitter.com/RepPeterDeFazio","https://cdn.civil.services/us-house/headshots/512x512/peter-defazio.jpg"
"Oregon","oregon","OR","or","5","false","false","S001180","1950","N00030071","10813","H8OR05107","797","Q1387868","kg:/m/0412ntl","representative","democrat","Kurt Schrader","kurt-schrader","Kurt",,"Schrader",,,"KERT SHRAY-dur","male","white-american","episcopalian","no","1951-10-19","2009-01-06","2023-01-03","Kurt Schrader, a Representative from Oregon; born in Bridgeport, Fairfield County, Conn., October 19, 1951; graduated from Champaign Centennial High School, Champaign, Ill., 1969; B.A., Cornell University, Ithaca, N.Y., 1973; B.S., University of Illinois, Urbana-Champaign, Ill., 1975; D.V.M., University of Illinois, Urbana-Champaign, Ill., 1977; veterinarian; farmer; member of the Oregon state house of representatives, 1997-2003; member of the Oregon state senate, 2003-2008; elected as a Democrat to the One Hundred Eleventh and to the four succeeding Congresses (January 3, 2009-present).","202-225-5711","202-225-5699","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://schrader.house.gov","https://schrader.house.gov/contact","https://facebook.com/repschrader","RepSchrader","https://twitter.com/RepSchrader","https://cdn.civil.services/us-house/headshots/512x512/kurt-schrader.jpg"
"Pennsylvania","pennsylvania","PA","pa","1","false","false","F000466",,"N00038779","167708","H6PA08277","2233","Q27831059",,"representative","republican","Brian Fitzpatrick","brian-fitzpatrick","Brian",,"Fitzpatrick",,,"BRAHY-uhn fitz-PAT-chrik","male","white-american","roman-catholic","no","1973-12-17","2017-01-03","2023-01-03","Brian Fitzpatrick, (brother of Michael G. Fitzpatrick), a Representative from Pennsylvania; born in Philadelphia, Philadelphia County, Pa., December 17, 1973; graduated from Bishop Egan High School, Fairless Hills, Pa.; B.S.B.A., La Salle University, Philadelphia, Pa., 1996; M.B.A., Pennsylvania State University, University Park, Pa., 2001; J.D., Dickinson School of Law, Pennsylvania State University, Carlisle, Pa., 2001; judicial clerk, Eastern District of Pennsylvania, 2001-2002; special agent, Federal Bureau of Investigation; special assistant United States attorney for the Eastern District of Pennsylvania; lawyer, private practice; accountant; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-4276","202-225-9511","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://brianfitzpatrick.house.gov","https://brianfitzpatrick.house.gov/contact/email","https://facebook.com/BrianFitzpatrickForCongress","BrianFitzUSA","https://twitter.com/BrianFitzUSA","https://cdn.civil.services/us-house/headshots/512x512/brian-fitzpatrick.jpg"
"Pennsylvania","pennsylvania","PA","pa","2","false","false","B001296","2267","N00035307","47357","H4PA13199","2108","Q4960876","kg:/m/04f4fjk","representative","democrat","Brendan Boyle","brendan-boyle","Brendan",,"Boyle",,,"BREN-duhn BOYL","male","white-american","roman-catholic","no","1977-02-06","2015-01-06","2023-01-03","Brendan Boyle, a Representative from Pennsylvania; born in Philadelphia, Philadelphia County, Pa., on February 6, 1977; graduated from Cardinal Dougherty High School, Philadelphia, Pa., 1995; B.A., University of Notre Dame, Notre Dame, Ind., 1999; M.A., Harvard University School of Public Policy, Cambridge, Mass., 2005; radio broadcaster; management consultant; adjunct professor, Drexel University, Philadelphia, Pa.; member of the Pennsylvania state house of representatives, 2008-2014; elected as a Democrat to the One Hundred Fourteenth and to the succeeding Congress (January 3, 2015-present).","202-225-6111","202-226-0611","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://boyle.house.gov","https://boyle.house.gov/contact/email","https://facebook.com/CongressmanBoyle","RepBrendanBoyle","https://twitter.com/RepBrendanBoyle","https://cdn.civil.services/us-house/headshots/512x512/brendan-boyle.jpg"
"Pennsylvania","pennsylvania","PA","pa","3","false","false","E000296",,"N00038450","9128","H6PA02171","2167","Q5318148","kg:/m/03y8h6m","representative","democrat","Dwight Evans","dwight-evans","Dwight",,"Evans",,,"DWAHYT EH-vuhnz","male","african-american","unspecified","no","1954-05-16","2016-11-14","2023-01-03","Dwight Evans, a Representative from Pennsylvania; born in Philadelphia, Philadelphia County, Pa., May 16, 1954; graduated from Germantown High School, Philadelphia, Pa., 1971; A.A., Community College of Philadelphia, Philadelphia, Pa.,1973; B.A., La Salle University, Philadelphia, Pa., 1975; teacher, Philadelphia, Pa., public schools; employment counselor, Urban League of Philadelphia, Pa.; member of the Pennsylvania state house of representatives, 1980-2016; unsuccessful candidate for nomination as lieutenant governor of Pennsylvania in 1986; unsuccessful candidate for nomination for Governor of Pennsylvania in 1994; unsuccessful candidate for nomination as Mayor of Philadelphia, Pa., in 1999 & 2007; elected simultaneously as a Democrat to the One Hundred Fourteenth and the One Hundred Fifteenth Congresses, by special election, to fill the vacancy caused by the resignation of United States Representative Chaka Fattah (November 8, 2016-present).","202-225-4001","202-226-0311","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://evans.house.gov","https://evans.house.gov/contact/email","https://facebook.com/RepresentativeDwightEvans","RepDwightEvans","https://twitter.com/RepDwightEvans","https://cdn.civil.services/us-house/headshots/512x512/dwight-evans.jpg"
"Pennsylvania","pennsylvania","PA","pa","4","false","false","D000631",,,,"H8PA04116",,,,"representative","democrat","Madeleine Dean","madeleine-dean","Madeleine",,"Dean",,,"MA-duh-lin DE-an","female","white-american","unspecified","no","1959-06-06","2019-01-03","2023-01-03","Madeleine Dean is the Democratic representative from Pennsylvania's 4th Congressional District in the U.S. House. Dean was elected to the office on November 6, 2018.","202-225-4731",,"38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://dean.house.gov","https://dean.house.gov/contact","https://facebook.com/HouseDemocrats","housedemocrats","https://twitter.com/housedemocrats","https://cdn.civil.services/us-house/headshots/512x512/madeleine-dean.jpg"
"Pennsylvania","pennsylvania","PA","pa","5","false","false","S001205",,,,"H8PA07200",,"Q54611716",,"representative","democrat","Mary Gay Scanlon","mary-gay-scanlon","Mary Gay",,"Scanlon",,,"ME-ree-GAY SKAN-len","female","white-american","unspecified","no","1959-08-30","2019-01-03","2023-01-03","Mary Gay Scanlon is a Democratic representative from Pennsylvania's old 7th Congressional District. She won a special election which coincided with the regular 2018 election on November 6, 2018. She served in Congress until former Rep. Patrick Meehan's (R) term expires on January 3, 2019.","202-225-2011",,"38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://scanlon.house.gov","https://scanlon.house.gov/contact","https://facebook.com/HouseDemocrats","housedemocrats","https://twitter.com/housedemocrats","https://cdn.civil.services/us-house/headshots/512x512/mary-gay-scanlon.jpg"
"Pennsylvania","pennsylvania","PA","pa","6","false","false","H001085",,"N00040949","178893","H8PA06087",,,,"representative","democrat","Chrissy Houlahan","chrissy-houlahan","Chrissy",,"Houlahan",,,"KRI-see HOOL-uh-HAN","female","white-american","unspecified","no","1967-06-05","2019-01-03","2023-01-03","Chrissy Houlahan is the Democratic representative from Pennsylvania's 6th Congressional District in the U.S. House. Houlahan was elected to the office on November 6, 2018.","202-225-4315",,"38.8863235","-77.011373","326 Longworth HOB, Washington, DC 20515","326",,"Longworth HOB",,,"Washington","DC","20515",,"https://houlahan.house.gov","https://houlahan.house.gov/contact","https://facebook.com/HouseDemocrats","housedemocrats","https://twitter.com/housedemocrats","https://cdn.civil.services/us-house/headshots/512x512/chrissy-houlahan.jpg"
"Pennsylvania","pennsylvania","PA","pa","7","false","false","W000826",,,,"H8PA15229",,"Q58323072",,"representative","democrat","Susan Wild","susan-wild","Susan",,"Wild",,,"SOO-zen WILD","female","white-american","unspecified","no","1957-06-07","2019-01-03","2023-01-03","Susan Wild is the Democratic representative from Pennsylvania's 15th Congressional District in the U.S. House. Wild won the special election and regular election on November 6, 2018. She is currently filling the remainder of an unexpired term in the 15th Congressional District, and will be sworn in to represent the 7th Congressional District in January.","202-225-6411",,"38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://wild.house.gov","https://wild.house.gov/contact","https://facebook.com/HouseRepublicans","housegop","https://twitter.com/housegop","https://cdn.civil.services/us-house/headshots/512x512/susan-wild.jpg"
"Pennsylvania","pennsylvania","PA","pa","8","false","false","C001090","2159","N00034128","136236","H2PA17079","1795","Q4111531","kg:/m/0j_6b9d","representative","democrat","Matthew Cartwright","matthew-cartwright","Matthew",,"Cartwright",,"Matt","MATT KART-rite","male","white-american","roman-catholic","no","1961-05-01","2013-01-03","2023-01-03","Matthew Cartwright, a Representative from Pennsylvania; born in Erie, Erie County, Pa., May 1, 1961; A.B., Hamilton College, Clinton, N.Y., 1983; attended Temple University School of Law, Philadelphia, Pa., 1984; J.D., University of Pennsylvania, Philadelphia, Pa., 1986; lawyer, private practice; elected as a Democrat to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-5546","202-226-0996","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://cartwright.house.gov","https://cartwright.house.gov/contact/email-me","https://facebook.com/CongressmanMattCartwright","RepCartwright","https://twitter.com/RepCartwright","https://cdn.civil.services/us-house/headshots/512x512/matthew-cartwright.jpg"
"Pennsylvania","pennsylvania","PA","pa","9","false","false","M001204",,"N00029416","102438","H8PA10147",,,,"representative","republican","Daniel Meuser","daniel-meuser","Daniel",,"Meuser",,"Dan","DAN-yel MYOOZ-er","male","white-american","unspecified","no","1964-02-10","2019-01-03","2023-01-03","Dan Meuser is the Republican representative from Pennsylvania's 9th Congressional District in the U.S. House. Meuser was elected to the office on November 6, 2018.","202-225-6511",,"38.8863235","-77.011373","326 Cannon HOB, Washington, DC 20003","326",,"Cannon HOB",,,"Washington","DC","20003",,"https://meuser.house.gov","https://meuser.house.gov/contact","https://facebook.com/HouseRepublicans","housegop","https://twitter.com/housegop","https://cdn.civil.services/us-house/headshots/512x512/daniel-meuser.jpg"
"Pennsylvania","pennsylvania","PA","pa","10","false","false","P000605","2157","N00034120","59980","H2PA04135","1793","Q7437040","kg:/m/04mwt6y","representative","republican","Scott Perry","scott-perry","Scott",,"Perry",,,"SKAHT PAIR-ee","male","white-american","christian","no","1962-05-27","2013-01-03","2023-01-03","Scott Perry, a Representative from Pennsylvania; born in San Diego, San Diego County, Calif., May 27, 1962; B.S., Pennsylvania State University, University Park, Pa., 1991; Pennsylvania Army National Guard, 1980-present; business owner; member of the Pennsylvania state house of representatives, 2007-2012; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-5836","202-226-1000","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://perry.house.gov","https://perry.house.gov/contact","https://facebook.com/repscottperry","RepScottPerry","https://twitter.com/RepScottPerry","https://cdn.civil.services/us-house/headshots/512x512/scott-perry.jpg"
"Pennsylvania","pennsylvania","PA","pa","11","false","false","S001199",,"N00038781","102454","H6PA16320","2234","Q6662742",,"representative","republican","Lloyd Smucker","lloyd-smucker","Lloyd",,"Smucker",,,"LOYD SMUH-ker","male","white-american","unspecified","no","1964-01-23","2017-01-03","2023-01-03","Lloyd Smucker, a Representative from Pennsylvania; born in Lancaster, Lancaster County, Pa., January 23, 1964; attended Lebanon Valley College, Annville, Pa.; attended Franklin & Marshall College, Lancaster, Pa., 1988-1991; business owner; member of the West Lampeter, Pa., planning commission, 2001-2005; member of the West Lampeter, Pa., township board of supervisors, 2005-2009; member of the Pennsylvania state senate, 2009-2016; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-2411","202-225-2013","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://smucker.house.gov","https://smucker.house.gov/contact/email","https://facebook.com/SmuckerForCongress","SenatorSmucker","https://twitter.com/SenatorSmucker","https://cdn.civil.services/us-house/headshots/512x512/lloyd-smucker.jpg"
"Pennsylvania","pennsylvania","PA","pa","12","false","false","K000395",,"N00044065","119553","H0PA12181",,,,"representative","republican","Fred Keller","fred-keller","Fred",,"Keller",,,"TAHM muh-REE-noh","male","white-american","unspecified","no","1965-10-23","2019-06-03","2023-01-03","Fred Keller, a Representative from Pennsylvania; born in Page, Coconino County, Ariz. graduated from Shikellamy High School, Sunbury, Pa., 1984; graduated from Don Paul Shearer Real Estate School, Wormleysburg, Pa., 1985; business manager; business owner; member of the Pennsylvania state house of representatives, 2010-2019; elected as a Republican to the One Hundred Sixteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Thomas A. Marino","202-225-3731","202-225-9594","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://keller.house.gov","https://keller.house.gov/contact","https://facebook.com/CongressmanFredKeller","RepFredKeller","https://twitter.com/RepFredKeller","https://cdn.civil.services/us-house/headshots/512x512/fred-keller.jpg"
"Pennsylvania","pennsylvania","PA","pa","13","false","false","J000302",,"N00043242","178911","H8PA13125",,,,"representative","republican","John Joyce","john-joyce","John",,"Joyce",,,"JOAN JOYS","male","white-american","unspecified","no","1957-02-08","2019-01-03","2023-01-03","John Joyce is the Republican representative from Pennsylvania's 13th Congressional District in the U.S. House. Joyce was elected to the office on November 6, 2018.","202-225-2431",,"38.8863235","-77.011373","425 Longworth HOB, Washington, DC 20003","425",,"Longworth HOB",,,"Washington","DC","20003",,"https://johnjoyce.house.gov","https://johnjoyce.house.gov/contact","https://facebook.com/HouseRepublicans","housegop","https://twitter.com/housegop","https://cdn.civil.services/us-house/headshots/512x512/john-joyce.jpg"
"Pennsylvania","pennsylvania","PA","pa","14","false","false","R000610",,"N00041871","166004","H8PA18199",,,,"representative","republican","Guy Reschenthaler","guy-reschenthaler","Guy",,"Reschenthaler",,,"GY RE-shen-THAH-ler","male","white-american","unspecified","no","1983-04-17","2019-01-03","2023-01-03","Guy Reschenthaler is the Republican representative from Pennsylvania's 14th Congressional District in the U.S. House. Reschenthaler was elected to the office on November 6, 2018.  Reschenthaler is a Republican member of the Pennsylvania State Senate, representing District 37. He was first elected to the chamber in a special election on November 3, 2015. Reschenthaler is a former Pennsylvania magisterial district judge for Allegheny County Magisterial District. He held the position from November 2013 to July 2015.","202-225-2065",,"38.8863235","-77.011373","531 Cannon HOB, Washington, DC 20515","531",,"Cannon HOB",,,"Washington","DC","20515",,"https://reschenthaler.house.gov","https://reschenthaler.house.gov/contact","https://facebook.com/HouseRepublicans","housegop","https://twitter.com/housegop","https://cdn.civil.services/us-house/headshots/512x512/guy-reschenthaler.jpg"
"Pennsylvania","pennsylvania","PA","pa","15","false","false","T000467","1952","N00029736","24046","H8PA05071","799","Q1531120","kg:/m/0409b0_","representative","republican","Glenn Thompson","glenn-thompson","Glenn","W.","Thompson",,,"GLENN TAHMP-suhn","male","white-american","protestant","no","1959-07-27","2009-01-06","2023-01-03","Glenn Thompson, a Representative from Pennsylvania; born in Bellefonte, Centre County, Pa., July 27, 1959; B.S., Pennsylvania State University, University Park, Pa., 1981; M.Ed., Temple University, Philadelphia, Pa., 1988; rehabilitation therapist manager; member of the Bald Eagle, Pa., school board, 1990-1995; unsuccessful candidate for nomination to the Pennsylvania state house of representatives in 1998 and 2000; chairman, Centre County Pa., Republican Party, 2002-2008; elected as a Republican to the One Hundred Eleventh and to the four succeeding Congresses (January 3, 2009-present).","202-225-5121","202-225-5796","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://thompson.house.gov","https://thompson.house.gov/contact-me/email-me","https://facebook.com/CongressmanGT","CongressmanGT","https://twitter.com/CongressmanGT","https://cdn.civil.services/us-house/headshots/512x512/glenn-thompson.jpg"
"Pennsylvania","pennsylvania","PA","pa","16","false","false","K000376","2051","N00031647","119463","H0PA03271","1471","Q1431761","kg:/m/0ds6wcw","representative","republican","Mike Kelly","mike-kelly","Mike",,"Kelly",,,"MIKE KELL-ee","male","white-american","roman-catholic","no","1948-05-10","2011-01-05","2023-01-03","Mike Kelly, a Representative from Pennsylvania; born in Pittsburgh, Allegheny County, Pa., May 10, 1948; B.A., Notre Dame University, South Bend, Ind., 1970; business owner; member of the Butler Pa., area school board, 1992-1995; member of the Butler County, Pa., council, 2006-2009; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-5406","202-225-3103","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://kelly.house.gov","https://kelly.house.gov/contact-me/email-me","https://facebook.com/MikeKellyPA","MikeKellyPA","https://twitter.com/MikeKellyPA","https://cdn.civil.services/us-house/headshots/512x512/mike-kelly.jpg"
"Pennsylvania","pennsylvania","PA","pa","17","false","false","L000588",,"N00041870","177656","H8PA18181",,"Q43387164",,"representative","democrat","Conor Lamb","conor-lamb","Conor",,"Lamb",,,"KAH-ner LAM","male","white-american","unspecified","no","1984-06-27","2019-01-03","2023-01-03","Conor Lamb is the Democratic representative from Pennsylvania's 18th Congressional District in the U.S. House. Lamb won the general special election on March 13, 2018. Lamb won re-election to the U.S. House to represent Pennsylvania's 17th Congressional District on November 6, 2018. He ran in a different district than the one he was elected to represent in the 2018 special election because court-ordered redistricting changed the boundaries of the state's congressional districts.","202-225-2301",,"38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://lamb.house.gov","https://lamb.house.gov/contact","https://facebook.com/RepConorLamb","RepConorLamb","https://twitter.com/RepConorLamb","https://cdn.civil.services/us-house/headshots/512x512/conor-lamb.jpg"
"Pennsylvania","pennsylvania","PA","pa","18","false","false","D000482","316","N00001373","21853","H4PA18131","226","Q1344200","kg:/m/03tqjg","representative","democrat","Mike Doyle","mike-doyle","Mike",,"Doyle",,,"MIKE DOYL","male","white-american","roman-catholic","no","1953-08-05","1995-01-04","2023-01-03","Mike Doyle, a Representative from Pennsylvania; born in Swissvale, Allegheny County, Pa., August 5, 1953; graduated from Swissvale Area High School, Swissvale, Pa., 1971; B.S., Pennsylvania State University, University Park, Pa., 1975; member of the Swissvale, Pa., borough council, 1977-1981; staff, Pennsylvania state senator Frank Pecora, 1979-1994; elected as a Democrat to the One Hundred Fourth and to the eleven succeeding Congresses (January 3, 1995-present).","202-225-2135","202-225-3084","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://doyle.house.gov","https://doyle.house.gov/contact-me/email-me","https://facebook.com/usrepmikedoyle","USRepMikeDoyle","https://twitter.com/USRepMikeDoyle","https://cdn.civil.services/us-house/headshots/512x512/mike-doyle.jpg"
"Rhode Island","rhode-island","RI","ri","1","false","false","C001084","2055","N00032019","7349","H0RI01073","1475","Q938498","kg:/m/04t97v","representative","democrat","David Cicilline","david-cicilline","David",,"Cicilline",,,"DAY-vid sih-sih-LEE-nee","male","white-american","jewish","gay","1961-07-15","2011-01-05","2023-01-03","David Cicilline, a Representative from Rhode Island; born in Providence, Providence County, R.I., July 15, 1961; graduated from Narragansett High School, Providence, R.I., 1979; B.A., Brown University, Providence, R.I., 1983; J.D., Georgetown University, Washington, D.C., 1986; public defender, Washington, D.C., 1986-1987; lawyer, private practice; lawyer, public advocate; faculty, Roger Williams Law School, Bristol, R.I.; unsuccessful nominee to the Rhode Island state senate in 1992; member of the Rhode Island state house of representatives, 1995-2003; Delegate, Democratic National Convention, 2008; Mayor of Providence R.I., 2003-2011; elected as a Democrat to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-4911","202-225-3290","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://cicilline.house.gov","https://cicilline.house.gov/contact-me/email-me","https://facebook.com/CongressmanDavidCicilline","RepCicilline","https://twitter.com/RepCicilline","https://cdn.civil.services/us-house/headshots/512x512/david-cicilline.jpg"
"Rhode Island","rhode-island","RI","ri","2","false","false","L000559","1668","N00009724","55787","H0RI02139","331","Q1397290","kg:/m/02tvqy","representative","democrat","Jim Langevin","jim-langevin","Jim",,"Langevin",,,"JIM LAN-juh-vin","male","white-american","roman-catholic","no","1964-04-22","2001-01-03","2023-01-03","Jim Langevin, a Representative from Rhode Island; born in Providence, Providence County, R.I., April 22, 1964; B.A., Rhode Island College, Providence, R.I., 1990; M.A., Harvard University, Cambridge, Mass., 1994; member of the Rhode Island state house of representatives, 1988-1994; Rhode Island secretary of state, 1994-2001; elected as a Democrat to the One Hundred Seventh and to the eight succeeding Congresses (January 3, 2001-present).","202-225-2735","202-225-5976","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://langevin.house.gov","https://langevin.house.gov/contact-me/email-me","https://facebook.com/CongressmanJimLangevin","jimlangevin","https://twitter.com/jimlangevin","https://cdn.civil.services/us-house/headshots/512x512/jim-langevin.jpg"
"South Carolina","south-carolina","SC","sc","1","false","false","M000194",,,,"H0SC01394",,,,"representative","republican","Nancy Mace","nancy-mace","Nancy","Ruth","Mace",,,"nan-cy mace","female","white-american","christian","no","1977-12-04","2021-01-03","2023-01-03","Mace graduated from The Citadel, the Military College of South Carolina, and received a master's degree in mass communication from the University of Georgia. She worked in public relations, in marketing, and as a coalitions director on Donald Trump's 2016 campaign. In 2014, she began working in commercial real estate.","202-225-3176",,"38.8863235","-77.011373","212 Cannon House Office Building Washington DC 20515-4001","212",,"Cannon",,,"House Office Building Washington","DC","20515",,"https://mace.house.gov","https://mace.house.gov/contact","https://facebook.com/RepNancyMace","RepNancyMace","https://twitter.com/RepNancyMace","https://cdn.civil.services/us-house/headshots/512x512/nancy-mace.jpg"
"South Carolina","south-carolina","SC","sc","2","false","false","W000795","1688","N00024809","3985","H2SC02059","519","Q928855","kg:/m/03tll0","representative","republican","Joe Wilson","joe-wilson","Joe",,"Wilson",,,"JOH WILL-suhn","male","white-american","presbyterian","no","1947-07-31","2001-12-18","2023-01-03","Joe Wilson, a Representative from South Carolina; born in Charleston, S.C., July 31, 1947; graduated from the High School of Charleston, Charleston, S.C.; B.A., Washington and Lee University, Lexington, Va., 1969; J.D., University of South Carolina, Columbia, S.C., 1972; United States Army Reserve, 1972-1975; South Carolina Army National Guard, 1975-2003; lawyer, private practice; deputy general counsel, United States Department of Energy, 1981-1982; staff, United States Senator Strom Thurmond of South Carolina; staff, United States Representative Floyd Spence of South Carolina; member of the South Carolina state senate, 1984-2001; elected as a Republican to the One Hundred Seventh Congress, by special election, to fill the vacancy caused by the death of United States Representative Floyd Spence, and reelected to the eight succeeding Congresses (December 18, 2001-present).","202-225-2452","202-225-2455","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://joewilson.house.gov","https://joewilson.house.gov/contact/email-me","https://facebook.com/JoeWilson","RepJoeWilson","https://twitter.com/RepJoeWilson","https://cdn.civil.services/us-house/headshots/512x512/joe-wilson.jpg"
